team,PTS Avg.,FGM Avg.,FGA Avg.,FG% Avg.,3PM Avg.,3PA Avg.,3P% Avg.,FTM Avg.,FTA Avg.,FT% Avg.,OREB Avg.,DREB Avg.,REB Avg.,AST Avg.,STL Avg.,BLK Avg.,TOV Avg.,PF Avg.,+/- Avg.,Opp. PTS Avg.,Opp. FGM Avg.,Opp. FGA Avg.,Opp. FG% Avg.,Opp. 3PM Avg.,Opp. 3PA Avg.,Opp. 3P% Avg.,Opp. FTM Avg.,Opp. FTA Avg.,Opp. FT% Avg.,Opp. OREB Avg.,Opp. DREB Avg.,Opp. REB Avg.,Opp. AST Avg.,Opp. STL Avg.,Opp. BLK Avg.,Opp. TOV Avg.,Opp. PF Avg.,Opp. +/- Avg.
MIN,32849.879822171286,-3153.24817476563,-67977.32656999385,-61.59323591413873,-19240.863455285646,-10606.121199684792,-1362.8596220055867,58397.271514511456,-31758.38860276859,2301.7949038294046,-27508.664331033713,39188.293709041434,11678.829454266042,-102559.87114313104,91782.85166235105,-69297.24895180977,38865.30673968969,18166.998647112006,31925.343204630884,923.3795505017298,16639.33921311574,39573.41142795768,-595.1305475502411,-22638.758354907084,-25168.720659720762,-457.5536598143404,-9715.179011717733,76322.22813329058,-5218.9931875390275,34897.14850174837,-40908.44189642195,-6011.404157973122,-76606.45652939676,-38066.94318080227,-81529.23200103569,-29771.70349607602,96875.44564389624,-31925.3931794099
NOP,64808.50539419822,45762.2692113796,-100070.3793052804,2219.4705972093775,-6352.833626997358,61212.28634121328,248.68845499524176,-20363.16751565341,6148.544547953319,4564.262358096167,-101281.06990237723,198907.96568231846,97626.09585819213,-79924.56113453032,24665.96860137007,-113579.86586058287,-43290.27753370216,164887.42353384956,13763.631159296276,51043.71716564817,68212.04785876737,-61703.96766689939,1982.8072880979994,-3810.9789994680714,21863.192177770103,535.5195905640494,-81568.03804165716,22183.229154837147,-1036.5124402846618,-86368.27128119572,-58326.157761543654,-144694.53980720785,-59051.02159765733,-68476.44864228857,79379.69257454734,-33062.157142660886,-202557.73180334357,-13763.681134075288
NYK,-411.4866442889365,-150.2344500782461,-351.6301133137671,-2.057704778660089,-39.16165639743561,-114.64937616219328,-1.9263137834765338,-71.82420053492469,-92.69231779708626,-2.9354183097826763,-44.234770644705094,-128.10598399177877,-173.14067816662106,-75.32754504787059,-28.72090862371094,-16.71394127217186,-51.8983488645807,-83.57360173300793,34.03832590783316,-446.68203735081454,-164.64485738765518,-343.72688123217563,-2.2282346808842313,-45.101267194052355,-123.89658478084115,-0.6199041406236835,-70.92954643084119,-93.46177426456353,-3.6184314857331286,-40.40610655298213,-143.74520030340307,-184.26207028090002,-99.02528139989482,-28.11387843570472,-23.4058282586802,-53.47228025498441,-82.28818196289053,-34.08830068684795
OKC,9696.472353775993,400.261621770632,-3656.0958807705624,7.39620545576868,2856.5985860727587,-1287.4874389746856,96.93593744610342,6039.382411360333,5347.0173977103295,58.2074948391086,-2621.4785432961244,-4258.075970799943,-6880.3544376265445,2840.1608717583204,1999.3771385000873,-1094.058064880931,-5255.608446912282,-1792.7019583957765,9005.248601413208,690.066685209988,-1076.1905646774292,-4715.163780481129,-6.843615416583461,-873.5115747320586,39.246784568598976,-34.4599134539585,3717.320898246627,1609.8529228486327,83.31642396773502,395.48094042647955,-2927.6419984379645,-2532.2718214357355,-1364.2027490925263,-5172.853306961243,-234.34834937349393,1433.4960713414873,411.1962963021649,-9005.298576192223
ORL,-15573.377832769651,-10196.556928864024,53550.6077515139,-51.611727050078755,-32232.87037173189,-42747.498907321016,-121.79179062418181,37052.63828381149,-5219.894068697458,2802.3236910738206,20515.357724456804,53472.66290179741,73987.2207025622,-57335.92097113245,52815.28352407232,9719.55983699154,75235.60284880726,42759.595989492256,44906.65595379633,-60481.19085360284,-29997.983309209227,-2916.3708915601455,-18.5149191339312,38169.09596025753,25970.997615122385,1219.059408677362,-38652.95868679315,-34434.8538365325,1005.3519245762178,-18301.346208648618,102.01358455669222,-18199.44338767294,37381.73217085186,28282.823040979205,-16494.532205812542,91027.30813695372,-6216.140615208202,-44906.70592857535
PHI,13907.456695253088,-20079.346653003908,-15100.660540459436,-135.2396955835795,5729.519380855972,-12527.166001037127,676.4043652136475,48336.66250775422,47072.913754082154,480.45726274955143,-27552.77511164952,25743.887713433065,-1809.6873212961607,-30977.35410998934,-31541.337757676618,42582.77102047202,-77755.60016305749,18840.726695283047,50459.07856621991,-36552.77893809385,-1572.0999754960583,8909.891194295438,-54.624852945604054,-44795.28371360139,35258.29001459365,-2026.2508282319106,11388.066235387334,65347.959245271355,-1249.0379018876442,-65689.60927696039,35161.595061062406,-30528.124979799886,35819.274052198256,-76204.40837340572,-16608.887424870994,-24041.086156236073,49978.40242401971,-50459.12854099893
PHX,-355.2545057932446,-132.63029596345828,-291.8535444592853,-1.9364779553747076,-34.06528684484404,-100.93613097853412,-1.7468014857833376,-55.89673982140061,-71.93706341047209,-2.542607236191988,-29.571644395189548,-105.03627767677587,-135.40784560210253,-78.81983101758838,-29.723510873020267,-15.624726394988414,-53.44936353441848,-80.55939580045256,34.66227942733758,-391.07385237462756,-142.05977090909562,-292.9740835643207,-2.0098146174474736,-35.1052240027118,-97.24322788660493,-0.42809786550426154,-70.48757760311378,-92.4186811293192,-3.228109519198326,-36.50387957477036,-118.20139584139926,-154.81603884068443,-86.69022343336059,-31.451021008056944,-16.2253654833272,-50.91376022216796,-67.62026765948495,-34.71225420635237
POR,15514.487550821716,67811.07548052349,-29032.42828149494,1775.5681298545842,-444.80199609473544,-146527.2872311981,2245.28139080582,-119662.82952817861,355913.1604003758,-10483.687254358641,126724.6605907548,-11955.759273051599,114768.1013922557,54238.83910190391,184362.58776120382,-198263.27163186163,-7322.332897636151,43530.24393590625,36187.44498667931,-20674.114501711094,28794.533645686675,-147250.33130293718,2108.322614905585,37310.70241550164,-28063.50281778028,3323.004184912908,-115572.52269939614,-44323.71258773439,4960.408626842964,-144842.22222424997,152123.53305691597,7281.200065353346,108362.82082708874,-100550.73796431696,43257.74578775046,-13664.7274379689,-11659.69633363877,-36187.49496145835
SAC,-2120.447750439497,-42643.84953775012,57757.22558104567,-1223.8167308879438,41466.80595319023,17376.15509105203,816.9381298434324,41700.47725961947,78535.29662872809,-1066.795464085126,11315.22832379058,105985.11049108136,117299.5388906444,9666.372890484983,666.1097552900288,-58712.70171153196,-39988.79687234189,-15915.630884451208,43369.832517332114,-45491.437334499155,-56635.977278057646,-98536.287989429,-540.8179056561403,84028.45609544333,-26500.028335737537,2354.436679544852,-16246.577363204722,-12359.090628299304,162.3254897493767,-116559.21152109528,75357.36476168764,-41201.95752235383,-6884.0230923659865,26561.775277453326,12158.100239860672,123653.47143220379,45956.935853356714,-43369.88249211113
SAS,-16138.82248708718,-80811.44987441441,153827.5851476805,-3457.770662692613,28547.685975030025,-52138.56643458098,855.1817354359409,116936.42317218301,-131750.8985826123,9511.132192657526,-101676.78063070252,-30927.390680109656,-132604.97122860595,247307.13790625116,-94883.41302279259,66246.99180843616,-207594.15287514942,84354.99450609129,-7654.991035591863,-8484.988519189741,3762.4221810211893,101216.91724203604,-1863.3738217189157,-23733.144023808854,-89662.88805568796,-3627.5257702519034,7724.672650383591,30616.39406696506,-3356.536319149863,-40693.890605758264,-60496.37174360287,-101190.37311783507,-90801.66873066107,-190992.43259284645,-150819.79398375933,88966.64738359471,40192.7001676823,7654.941060812845
TOR,2240.017727573977,-1688.4494739020924,15885.619842106997,-7.356459476381061,-1062.922429475522,-10752.640442398873,131.19812764786244,6679.8709920525425,8564.285216668091,149.59550624021423,1131.3353985750462,9385.927564730917,10516.46303977265,3824.9808793666743,4454.423285901069,2513.4686532376454,-1675.8270554309531,2651.047464227207,9514.088297489025,-7275.22763706466,-10001.5765041707,-21692.928623672502,107.67204815015587,-2097.2393101631624,-1420.586938007154,34.238761145882464,14826.526190387993,12178.779578971085,422.13740701294694,-21132.112863819206,15174.214760734798,-5958.008866518074,380.3698266047298,6796.108136982509,1742.1276366751897,1345.0885217185241,-6215.499326570545,-9514.13827226804
UTA,7269.641916852046,10488.546103540759,-16110.800756352153,252.22860624820638,-9043.766021136098,-16684.987932947814,-157.7495072692514,-4663.652381875361,13359.755393050824,-382.9349367158382,-10681.184858245175,6202.856034839213,-4479.1287469336985,-11833.171502276911,6482.889042884556,6710.077741480408,17468.849324061728,27523.1040604423,19719.443068918274,-12450.958219245293,615.1796519406324,8136.659645887423,28.320520032912523,-5606.464399783125,-8382.268234398032,72.74513925119135,-8073.491614381863,16940.40569223181,-1073.42534520825,5920.988217301574,-1219.0152799020111,4701.86217397467,-22954.254219250302,19989.249234561114,-13868.081042237254,21469.616782102807,19132.70537993496,-19719.49304369729
WAS,49879.1070911563,49053.226355820436,11136.454004816378,122.41445795525502,-81517.03335260446,-122921.00626871585,-319.01982014452085,33289.71961963039,-98748.86569767297,4055.9743399305794,-54009.319456973506,55186.362616913575,1176.243234375011,-149605.27266023104,-7155.455610406687,179779.56879883746,37228.1065476031,-12962.139930702226,28863.437455757776,21014.512566740832,6055.024550054302,96936.94436637314,-778.9119215310205,33576.959935571125,10352.152276651881,1049.6233866621333,-24671.134959390125,-72567.36813369756,372.51423501350934,33260.493909629775,-120461.82761662673,-87201.44446984102,-44266.20244071583,-23703.093943918102,-17783.587361612485,49952.45537041956,-64462.405443246,-28863.487430536792
